Time (s),Voltage (V),Current (A),Temperature (C)
695,32.4206724090025,4.7827090915285195,27
696,32.41983884412337,4.780965410493204,27
697,32.41900527924423,4.779142352047882,27
698,32.4181717143651,4.777240715846243,27
699,32.41733814948597,4.775261336008772,27
700,32.416504584606834,4.773205080756887,27
701,32.415671019727704,4.771072852032101,27
702,32.414837454848566,4.768865585100403,27
703,32.414003889969436,4.76658424814202,27
704,32.413170325090306,4.764229841826741,27
705,32.41233676021117,4.7618033988749895,27
706,32.41150319533204,4.759305983604839,27
707,32.4106696304529,4.756738691465168,27
708,32.40983606557377,4.754102648555158,27
709,32.40900250069464,4.751399011130351,27
710,32.4081689358155,4.748628965095479,27
711,32.40733537093637,4.745793725484282,27
712,32.406501806057236,4.742894535926561,27
713,32.405668241178105,4.739932668102673,27
714,32.404834676298975,4.736909421185738,27
715,32.40400111141984,4.733826121271771,27
716,32.40316754654071,4.730684120798021,27
717,32.40233398166157,4.727484797949738,27
718,32.40150041678244,4.724229556055662,27
719,32.40066685190331,4.7209198229724745,27
720,32.39983328702417,4.7175570504584945,27
721,32.39899972214504,4.714142713536886,27
722,32.398166157265905,4.710678309848669,27
723,32.397332592386775,4.707165358995799,27
724,32.396499027507645,4.703605401874626,27
725,32.39566546262851,4.7,27
726,32.39483189774938,4.696350734820343,27
727,32.39399833287024,4.692659207023972,27
728,32.39316476799111,4.6889270358369854,27
729,32.39233120311197,4.685155858313014,27
730,32.39149763823284,4.68134732861516,27
731,32.39066407335371,4.677503117290421,27
732,32.389830508474574,4.673624910536935,27
733,32.388996943595444,4.669714409464363,27
734,32.38816337871631,4.665773329347716,27
735,32.38732981383718,4.661803398874989,27
736,32.386496248958046,4.6578063593888945,27
737,32.38566268407891,4.653783964123052,27
738,32.38482911919978,4.64973797743297,27
739,32.38399555432064,4.645670174022131,27
740,32.38316198944151,4.641582338163552,27
741,32.38232842456238,4.637476262917144,27
742,32.381494859683244,4.63335374934322,27
743,32.38066129480411,4.629216605712482,27
744,32.379827729924976,4.6250666467128605,27
745,32.378994165045846,4.620905692653531,27
746,32.378160600166716,4.616735568666463,27
747,32.37732703528758,4.6125581039058625,27
748,32.37649347040845,4.60837513074584,27
749,32.37565990552931,4.604188483976671,27
750,32.37482634065018,4.6,27
751,32.37399277577105,4.595811516023328,27
752,32.37315921089191,4.59162486925416,27
753,32.37232564601278,4.587441896094137,27
754,32.371492081133646,4.583264431333537,27
755,32.370658516254515,4.57909430734647,27
756,32.369824951375385,4.574933353287139,27
757,32.36899138649625,4.570783394287518,27
758,32.36815782161712,4.566646250656779,27
759,32.36732425673798,4.562523737082855,27
760,32.36649069185885,4.558417661836447,27
761,32.36565712697972,4.554329825977868,27
762,32.36482356210058,4.550262022567029,27
763,32.36398999722145,4.546216035876946,27
764,32.363156432342315,4.542193640611106,27
765,32.362322867463185,4.53819660112501,27
766,32.361489302584054,4.534226670652283,27
767,32.36065573770492,4.5302855905356365,27
768,32.35982217282579,4.526375089463064,27
769,32.35898860794665,4.5224968827095795,27
770,32.35815504306752,4.51865267138484,27
771,32.35732147818839,4.514844141686985,27
772,32.35648791330925,4.511072964163015,27
773,32.35565434843012,4.507340792976028,27
774,32.354820783550984,4.503649265179656,27
775,32.353987218671854,4.5,27
776,32.35315365379272,4.496394598125374,27
777,32.35232008891359,4.4928346410042,27
778,32.351486524034456,4.489321690151331,27
779,32.35065295915532,4.485857286463113,27
780,32.34981939427619,4.482442949541505,27
781,32.34898582939705,4.479080177027525,27
782,32.34815226451792,4.475770443944338,27
783,32.34731869963879,4.472515202050262,27
784,32.346485134759654,4.469315879201979,27
785,32.34565156988052,4.466173878728228,27
786,32.344818005001386,4.4630905788142625,27
787,32.343984440122256,4.460067331897327,27
788,32.343150875243126,4.457105464073439,27
789,32.34231731036399,4.454206274515717,27
790,32.34148374548486,4.451371034904521,27
791,32.34065018060572,4.448600988869648,27
792,32.33981661572659,4.445897351444842,27
793,32.33898305084746,4.443261308534832,27
794,32.33814948596832,4.4406940163951605,27
795,32.33731592108919,4.438196601125011,27
796,32.336482356210055,4.435770158173259,27
797,32.335648791330925,4.4334157518579795,27
798,32.334815226451795,4.431134414899597,27
799,32.33398166157266,4.428927147967898,27
800,32.33314809669353,4.426794919243112,27
801,32.33231453181439,4.424738663991227,27
802,32.33148096693526,4.422759284153757,27
803,32.33064740205613,4.420857647952117,27
804,32.32981383717699,4.419034589506795,27
805,32.32898027229786,4.41729090847148,27
806,32.328146707418725,4.4156273696823,27
807,32.327313142539595,4.414044702822349,27
808,32.326479577660464,4.412543602101621,27
809,32.32564601278133,4.4111247259525035,27
810,32.3248124479022,4.409788696740969,27
811,32.32397888302306,4.408536100493586,27
812,32.32314531814393,4.407367486640468,27
813,32.3223117532648,4.406283367774273,27
814,32.32147818838566,4.405284219425368,27
815,32.32064462350653,4.404370479853238,27
816,32.319811058627394,4.4035425498542615,27
817,32.318977493748264,4.402800792585898,27
818,32.318143928869134,4.402145533407402,27
819,32.317310363989996,4.401577059737104,27
820,32.316476799110866,4.401095620926345,27
821,32.31564323423173,4.400701428150099,27
822,32.3148096693526,4.400394654314345,27
823,32.31397610447347,4.400175433980228,27
824,32.31314253959433,4.40004386330503,27
825,32.3123089747152,4.3999999999999995,27
826,32.31147540983606,4.40004386330503,27
827,32.31064184495693,4.400175433980228,27
828,32.309808280077796,4.400394654314345,27
829,32.308974715198666,4.400701428150099,27
830,32.308141150319535,4.401095620926345,27
831,32.3073075854404,4.401577059737104,27
832,32.30647402056127,4.402145533407402,27
833,32.30564045568213,4.402800792585898,27
834,32.304806890803,4.4035425498542615,27
835,32.30397332592387,4.404370479853238,27
836,32.30313976104473,4.405284219425368,27
837,32.3023061961656,4.406283367774273,27
838,32.301472631286465,4.407367486640468,27
839,32.300639066407335,4.408536100493586,27
840,32.299805501528205,4.409788696740969,27
841,32.29897193664907,4.4111247259525035,27
842,32.29813837176994,4.412543602101621,27
843,32.2973048068908,4.414044702822349,27
844,32.29647124201167,4.4156273696823,27
845,32.29563767713254,4.41729090847148,27
846,32.2948041122534,4.419034589506795,27
847,32.29397054737427,4.4208576479521176,27
848,32.293136982495135,4.422759284153757,27
849,32.292303417616004,4.424738663991227,27
850,32.291469852736874,4.426794919243112,27
851,32.29063628785774,4.428927147967898,27
852,32.28980272297861,4.431134414899597,27
853,32.28896915809947,4.4334157518579795,27
854,32.28813559322034,4.435770158173259,27
855,32.28730202834121,4.438196601125011,27
856,32.28646846346207,4.4406940163951605,27
857,32.28563489858294,4.443261308534831,27
858,32.284801333703804,4.445897351444842,27
859,32.283967768824674,4.448600988869648,27
860,32.283134203945544,4.45137103490452,27
861,32.282300639066406,4.454206274515717,27
862,32.281467074187276,4.457105464073439,27
863,32.28063350930814,4.460067331897326,27
864,32.27979994442901,4.463090578814262,27
865,32.27896637954988,4.466173878728228,27
866,32.27813281467074,4.469315879201979,27
867,32.27729924979161,4.472515202050261,27
868,32.27646568491247,4.475770443944337,27
869,32.27563212003334,4.479080177027525,27
870,32.27479855515421,4.482442949541505,27
871,32.273964990275076,4.485857286463113,27
872,32.273131425395945,4.48932169015133,27
873,32.27229786051681,4.4928346410042,27
874,32.27146429563768,4.496394598125373,27
875,32.27063073075854,4.5,27
876,32.26979716587941,4.503649265179657,27
877,32.26896360100028,4.507340792976027,27
878,32.26813003612114,4.511072964163014,27
879,32.26729647124201,4.514844141686985,27
880,32.266462906362875,4.51865267138484,27
881,32.265629341483745,4.522496882709579,27
882,32.264795776604615,4.526375089463063,27
883,32.26396221172548,4.530285590535636,27
884,32.26312864684635,4.5342266706522825,27
885,32.26229508196721,4.53819660112501,27
886,32.26146151708808,4.542193640611106,27
887,32.26062795220895,4.546216035876947,27
888,32.25979438732981,4.550262022567029,27
889,32.25896082245068,4.554329825977868,27
890,32.258127257571545,4.558417661836447,27
891,32.257293692692414,4.562523737082855,27
892,32.256460127813284,4.566646250656779,27
893,32.25562656293415,4.570783394287517,27
894,32.25479299805502,4.574933353287138,27
895,32.25395943317588,4.579094307346469,27
896,32.25312586829675,4.583264431333537,27
897,32.25229230341762,4.587441896094137,27
898,32.25145873853848,4.59162486925416,27
899,32.25062517365935,4.595811516023328,27
900,32.249791608780214,4.6,27
901,32.248958043901084,4.604188483976671,27
902,32.24812447902195,4.60837513074584,27
903,32.247290914142816,4.6125581039058625,27
904,32.246457349263686,4.616735568666463,27
905,32.24562378438455,4.62090569265353,27
906,32.24479021950542,4.6250666467128605,27
907,32.24395665462629,4.629216605712482,27
908,32.24312308974715,4.63335374934322,27
909,32.24228952486802,4.637476262917145,27
910,32.24145595998888,4.641582338163552,27
911,32.24062239510975,4.645670174022131,27
912,32.23978883023062,4.64973797743297,27
913,32.238955265351485,4.653783964123053,27
914,32.238121700472355,4.657806359388894,27
915,32.23728813559322,4.661803398874989,27
916,32.23645457071409,4.665773329347716,27
917,32.23562100583496,4.669714409464363,27
918,32.23478744095582,4.673624910536935,27
919,32.23395387607669,4.67750311729042,27
920,32.23312031119755,4.68134732861516,27
921,32.23228674631842,4.685155858313014,27
922,32.23145318143929,4.688927035836985,27
923,32.230619616560155,4.692659207023971,27
924,32.229786051681025,4.696350734820343,27
925,32.22895248680189,4.699999999999999,27
926,32.22811892192276,4.703605401874626,27
927,32.22728535704362,4.707165358995798,27
928,32.22645179216449,4.710678309848668,27
929,32.22561822728536,4.714142713536886,27
930,32.22478466240622,4.7175570504584945,27
931,32.22395109752709,4.7209198229724745,27
932,32.223117532647954,4.724229556055661,27
933,32.222283967768824,4.727484797949737,27
934,32.221450402889694,4.730684120798021,27
935,32.22061683801056,4.733826121271771,27
936,32.219783273131426,4.736909421185737,27
937,32.21894970825229,4.739932668102672,27
938,32.21811614337316,4.742894535926561,27
939,32.21728257849403,4.745793725484282,27
940,32.21644901361489,4.748628965095478,27
941,32.21561544873576,4.751399011130351,27
942,32.214781883856624,4.754102648555158,27
943,32.213948318977494,4.756738691465167,27
944,32.21311475409836,4.759305983604839,27
945,32.212281189219226,4.761803398874989,27
946,32.211447624340096,4.76422984182674,27
947,32.21061405946096,4.76658424814202,27
948,32.20978049458183,4.768865585100403,27
949,32.2089469297027,4.771072852032101,27
950,32.20811336482356,4.773205080756887,27
951,32.20727979994443,4.775261336008772,27
952,32.20644623506529,4.777240715846243,27
953,32.20561267018616,4.779142352047883,27
954,32.20477910530703,4.780965410493204,27
955,32.203945540427895,4.7827090915285195,27
956,32.203111975548765,4.7843726303177,27
957,32.20227841066963,4.78595529717765,27
958,32.2014448457905,4.787456397898378,27
959,32.20061128091137,4.788875274047496,27
960,32.19977771603223,4.7902113032590306,27
961,32.1989441511531,4.791463899506414,27
962,32.19811058627396,4.792632513359531,27
963,32.19727702139483,4.793716632225726,27
964,32.1964434565157,4.794715780574632,27
965,32.195609891636565,4.795629520146761,27
966,32.194776326757435,4.796457450145738,27
967,32.1939427618783,4.797199207414101,27
968,32.19310919699917,4.7978544665925975,27
969,32.19227563212004,4.7984229402628955,27
970,32.1914420672409,4.7989043790736545,27
971,32.19060850236177,4.7992985718499,27
972,32.18977493748263,4.799605345685654,27
973,32.1889413726035,4.799824566019772,27
974,32.188107807724364,4.799956136694969,27
975,32.187274242845234,4.8,27
976,32.186440677966104,4.799956136694969,27
977,32.18560711308697,4.799824566019772,27
978,32.184773548207836,4.799605345685654,27
979,32.1839399833287,4.7992985718499,27
980,32.18310641844957,4.7989043790736545,27
981,32.18227285357044,4.7984229402628955,27
982,32.1814392886913,4.7978544665925975,27
983,32.18060572381217,4.797199207414101,27
984,32.179772158933034,4.796457450145738,27
985,32.1789385940539,4.795629520146761,27
986,32.17810502917477,4.794715780574632,27
987,32.177271464295636,4.793716632225726,27
988,32.176437899416506,4.792632513359531,27
989,32.17560433453737,4.791463899506414,27
990,32.17477076965824,4.7902113032590306,27
991,32.17393720477911,4.788875274047496,27
992,32.17310363989997,4.787456397898378,27
993,32.17227007502084,4.78595529717765,27
994,32.1714365101417,4.7843726303177,27
995,32.17060294526257,4.7827090915285195,27
996,32.16976938038344,4.780965410493204,27
997,32.168935815504305,4.779142352047882,27
998,32.168102250625175,4.777240715846243,27
999,32.16726868574604,4.775261336008772,27
1000,32.16643512086691,4.773205080756887,27
1001,32.16560155598778,4.771072852032101,27
1002,32.16476799110864,4.768865585100403,27
1003,32.16393442622951,4.76658424814202,27
1004,32.16310086135037,4.76422984182674,27
1005,32.16226729647124,4.761803398874989,27
1006,32.16143373159211,4.759305983604839,27
1007,32.160600166712975,4.756738691465168,27
1008,32.159766601833844,4.754102648555158,27
1009,32.15893303695471,4.751399011130351,27
1010,32.15809947207558,4.748628965095479,27
1011,32.15726590719645,4.745793725484282,27
1012,32.15643234231731,4.742894535926561,27
1013,32.15559877743818,4.739932668102673,27
1014,32.15476521255904,4.736909421185738,27
1015,32.15393164767991,4.733826121271771,27
1016,32.15309808280078,4.730684120798021,27
1017,32.152264517921644,4.727484797949738,27
1018,32.151430953042514,4.724229556055662,27
1019,32.150597388163376,4.7209198229724745,27
1020,32.149763823284246,4.7175570504584945,27
1021,32.148930258405116,4.714142713536886,27
1022,32.14809669352598,4.710678309848669,27
1023,32.14726312864685,4.707165358995799,27
1024,32.14642956376771,4.7036054018746265,27
1025,32.14559599888858,4.699999999999999,27
1026,32.14476243400944,4.696350734820342,27
1027,32.14392886913031,4.692659207023972,27
1028,32.14309530425118,4.6889270358369854,27
1029,32.142261739372046,4.685155858313014,27
1030,32.141428174492916,4.68134732861516,27
1031,32.14059460961378,4.677503117290421,27
1032,32.13976104473465,4.673624910536936,27
1033,32.13892747985552,4.669714409464364,27
1034,32.13809391497638,4.665773329347717,27
1035,32.13726035009725,4.66180339887499,27
1036,32.13642678521811,4.657806359388894,27
1037,32.13559322033898,4.653783964123052,27
1038,32.13475965545985,4.64973797743297,27
1039,32.133926090580715,4.645670174022131,27
1040,32.133092525701585,4.641582338163552,27
1041,32.13225896082245,4.637476262917144,27
1042,32.13142539594332,4.63335374934322,27
1043,32.13059183106419,4.629216605712482,27
1044,32.12975826618505,4.625066646712861,27
1045,32.12892470130592,4.620905692653531,27
1046,32.12809113642678,4.616735568666463,27
1047,32.12725757154765,4.6125581039058625,27
1048,32.12642400666852,4.60837513074584,27
1049,32.125590441789384,4.604188483976671,27
1050,32.124756876910254,4.6,27
1051,32.12392331203112,4.595811516023328,27
1052,32.12308974715199,4.59162486925416,27
1053,32.12225618227286,4.587441896094137,27
1054,32.12142261739372,4.583264431333537,27
1055,32.12058905251459,4.57909430734647,27
1056,32.11975548763545,4.574933353287139,27
1057,32.11892192275632,4.570783394287517,27
1058,32.11808835787719,4.566646250656779,27
1059,32.117254792998054,4.562523737082854,27
1060,32.116421228118924,4.558417661836447,27
1061,32.115587663239786,4.554329825977868,27
1062,32.114754098360656,4.550262022567029,27
1063,32.113920533481526,4.546216035876946,27
1064,32.11308696860239,4.542193640611106,27
1065,32.11225340372326,4.53819660112501,27
1066,32.11141983884412,4.534226670652283,27
1067,32.11058627396499,4.5302855905356365,27
1068,32.10975270908586,4.526375089463064,27
1069,32.10891914420672,4.5224968827095795,27
1070,32.10808557932759,4.51865267138484,27
1071,32.107252014448456,4.514844141686985,27
1072,32.106418449569325,4.511072964163015,27
1073,32.10558488469019,4.507340792976028,27
1074,32.10475131981106,4.503649265179656,27
1075,32.10391775493193,4.5,27
1076,32.10308419005279,4.496394598125374,27
1077,32.10225062517366,4.492834641004201,27
1078,32.10141706029452,4.489321690151331,27
1079,32.10058349541539,4.485857286463113,27
1080,32.09974993053626,4.482442949541505,27
1081,32.098916365657125,4.479080177027525,27
1082,32.098082800777995,4.475770443944338,27
1083,32.09724923589886,4.472515202050262,27
1084,32.09641567101973,4.469315879201979,27
1085,32.0955821061406,4.466173878728228,27
1086,32.09474854126146,4.4630905788142625,27
1087,32.09391497638233,4.460067331897327,27
1088,32.09308141150319,4.457105464073439,27
1089,32.09224784662406,4.454206274515718,27
1090,32.09141428174493,4.451371034904521,27
1091,32.090580716865794,4.448600988869648,27
1092,32.089747151986664,4.445897351444842,27
1093,32.08891358710753,4.443261308534832,27
1094,32.0880800222284,4.4406940163951605,27
1095,32.087246457349266,4.438196601125011,27
1096,32.08641289247013,4.435770158173259,27
1097,32.085579327591,4.4334157518579795,27
1098,32.08474576271186,4.431134414899597,27
1099,32.08391219783273,4.428927147967898,27
1100,32.0830786329536,4.426794919243112,27
1101,32.082245068074464,4.424738663991227,27
1102,32.08141150319533,4.422759284153757,27
1103,32.080577938316196,4.420857647952117,27
1104,32.079744373437066,4.419034589506796,27
1105,32.078910808557936,4.41729090847148,27
1106,32.0780772436788,4.4156273696823,27
1107,32.07724367879967,4.414044702822349,27
1108,32.07641011392053,4.412543602101621,27
1109,32.0755765490414,4.4111247259525035,27
1110,32.07474298416227,4.409788696740969,27
1111,32.07390941928313,4.408536100493586,27
1112,32.073075854404,4.407367486640468,27
1113,32.072242289524866,4.406283367774273,27
1114,32.071408724645735,4.405284219425368,27
1115,32.070575159766605,4.404370479853238,27
1116,32.06974159488747,4.4035425498542615,27
1117,32.06890803000834,4.402800792585898,27
1118,32.0680744651292,4.402145533407402,27
1119,32.06724090025007,4.401577059737104,27
1120,32.06640733537094,4.401095620926345,27
1121,32.0655737704918,4.400701428150099,27
1122,32.06474020561267,4.400394654314345,27
1123,32.063906640733535,4.400175433980228,27
1124,32.063073075854405,4.40004386330503,27
1125,32.06223951097527,4.3999999999999995,27
1126,32.06140594609614,4.40004386330503,27
1127,32.06057238121701,4.400175433980228,27
1128,32.05973881633787,4.400394654314345,27
1129,32.05890525145874,4.400701428150099,27
1130,32.0580716865796,4.401095620926345,27
1131,32.05723812170047,4.401577059737104,27
1132,32.05640455682134,4.402145533407402,27
1133,32.055570991942204,4.402800792585898,27
1134,32.054737427063074,4.4035425498542615,27
1135,32.05390386218394,4.404370479853238,27
1136,32.05307029730481,4.405284219425368,27
1137,32.052236732425676,4.406283367774273,27
1138,32.05140316754654,4.407367486640468,27
1139,32.05056960266741,4.408536100493586,27
1140,32.04973603778827,4.409788696740969,27
1141,32.04890247290914,4.4111247259525035,27
1142,32.04806890803001,4.412543602101621,27
1143,32.047235343150874,4.414044702822349,27
1144,32.04640177827174,4.4156273696823,27
1145,32.045568213392606,4.41729090847148,27
1146,32.044734648513476,4.419034589506795,27
1147,32.043901083634346,4.4208576479521176,27
1148,32.04306751875521,4.422759284153757,27
1149,32.04223395387608,4.424738663991227,27
1150,32.04140038899694,4.426794919243112,27
1151,32.04056682411781,4.428927147967898,27
1152,32.03973325923868,4.431134414899597,27
1153,32.03889969435954,4.4334157518579795,27
1154,32.03806612948041,4.435770158173259,27
1155,32.037232564601275,4.438196601125011,27
1156,32.036398999722145,4.4406940163951605,27
1157,32.035565434843015,4.443261308534831,27
1158,32.03473186996388,4.445897351444842,27
1159,32.03389830508475,4.448600988869648,27
1160,32.03306474020561,4.45137103490452,27
1161,32.03223117532648,4.454206274515717,27
1162,32.03139761044735,4.457105464073439,27
1163,32.03056404556821,4.460067331897326,27
1164,32.02973048068908,4.463090578814262,27
1165,32.028896915809945,4.466173878728228,27
1166,32.028063350930815,4.469315879201979,27
1167,32.027229786051684,4.472515202050261,27
1168,32.02639622117255,4.475770443944337,27
1169,32.02556265629342,4.479080177027525,27
1170,32.02472909141428,4.482442949541505,27
1171,32.02389552653515,4.485857286463113,27
1172,32.02306196165601,4.48932169015133,27
1173,32.02222839677688,4.4928346410042,27
1174,32.02139483189775,4.496394598125373,27
1175,32.020561267018614,4.5,27
1176,32.019727702139484,4.503649265179657,27
1177,32.01889413726035,4.507340792976027,27
1178,32.018060572381216,4.511072964163014,27
1179,32.017227007502086,4.514844141686985,27
1180,32.01639344262295,4.51865267138484,27
1181,32.01555987774382,4.522496882709579,27
1182,32.01472631286468,4.526375089463063,27
1183,32.01389274798555,4.530285590535636,27
1184,32.01305918310642,4.5342266706522825,27
1185,32.01222561822728,4.538196601125009,27
1186,32.01139205334815,4.542193640611106,27
1187,32.010558488469016,4.546216035876947,27
1188,32.009724923589886,4.550262022567029,27
1189,32.008891358710756,4.554329825977868,27
1190,32.00805779383162,4.558417661836447,27
1191,32.00722422895249,4.562523737082855,27
1192,32.00639066407335,4.566646250656779,27
1193,32.00555709919422,4.570783394287517,27
1194,32.00472353431509,4.574933353287138,27
1195,32.00388996943595,4.579094307346469,27
1196,32.00305640455682,4.583264431333537,27
1197,32.002222839677685,4.587441896094137,27
1198,32.001389274798555,4.59162486925416,27
1199,32.000555709919425,4.595811516023328,27
1200,31.999722145040288,4.6,27
1201,31.998888580161157,4.604188483976671,27
1202,31.998055015282024,4.60837513074584,27
1203,31.99722145040289,4.612558103905862,27
1204,31.996387885523756,4.616735568666463,27
1205,31.995554320644622,4.62090569265353,27
1206,31.994720755765492,4.6250666467128605,27
1207,31.99388719088636,4.629216605712482,27
1208,31.993053626007224,4.63335374934322,27
1209,31.99222006112809,4.637476262917144,27
1210,31.991386496248957,4.641582338163552,27
1211,31.990552931369827,4.645670174022131,27
1212,31.989719366490693,4.64973797743297,27
1213,31.98888580161156,4.653783964123053,27
1214,31.988052236732425,4.657806359388894,27
1215,31.98721867185329,4.661803398874989,27
1216,31.986385106974158,4.665773329347716,27
1217,31.985551542095028,4.669714409464363,27
1218,31.984717977215894,4.673624910536935,27
1219,31.98388441233676,4.67750311729042,27
1220,31.983050847457626,4.68134732861516,27
1221,31.982217282578493,4.685155858313014,27
1222,31.981383717699362,4.688927035836985,27
1223,31.98055015282023,4.692659207023971,27
1224,31.979716587941095,4.696350734820343,27
1225,31.97888302306196,4.699999999999999,27
1226,31.978049458182827,4.703605401874626,27
1227,31.977215893303697,4.707165358995799,27
1228,31.976382328424563,4.710678309848668,27
1229,31.97554876354543,4.714142713536886,27
1230,31.974715198666296,4.7175570504584945,27
1231,31.973881633787162,4.7209198229724745,27
1232,31.973048068908028,4.724229556055661,27
1233,31.972214504028898,4.727484797949737,27
1234,31.971380939149764,4.730684120798021,27
1235,31.97054737427063,4.733826121271771,27
1236,31.969713809391497,4.736909421185737,27
1237,31.968880244512363,4.739932668102672,27
1238,31.968046679633233,4.742894535926561,27
1239,31.9672131147541,4.7457937254842815,27
1240,31.966379549874965,4.748628965095478,27
1241,31.96554598499583,4.751399011130351,27
1242,31.964712420116697,4.754102648555158,27
1243,31.963878855237567,4.756738691465167,27
1244,31.963045290358433,4.759305983604839,27
1245,31.9622117254793,4.761803398874989,27
1246,31.961378160600166,4.76422984182674,27
1247,31.960544595721032,4.76658424814202,27
1248,31.959711030841902,4.768865585100403,27
1249,31.958877465962768,4.771072852032101,27
1250,31.958043901083634,4.773205080756887,27
1251,31.9572103362045,4.775261336008772,27
1252,31.956376771325367,4.777240715846243,27
1253,31.955543206446237,4.779142352047883,27
1254,31.954709641567103,4.780965410493203,27
1255,31.95387607668797,4.7827090915285195,27
1256,31.953042511808835,4.7843726303177,27
1257,31.9522089469297,4.78595529717765,27
1258,31.95137538205057,4.787456397898378,27
1259,31.950541817171437,4.788875274047496,27
1260,31.949708252292304,4.7902113032590306,27
1261,31.94887468741317,4.791463899506414,27
1262,31.948041122534036,4.792632513359531,27
1263,31.947207557654906,4.793716632225726,27
1264,31.946373992775772,4.794715780574632,27
1265,31.94554042789664,4.795629520146761,27
1266,31.944706863017505,4.796457450145738,27
1267,31.94387329813837,4.797199207414101,27
1268,31.943039733259237,4.7978544665925975,27
1269,31.942206168380107,4.7984229402628955,27
1270,31.941372603500973,4.7989043790736545,27
1271,31.94053903862184,4.7992985718499,27
1272,31.939705473742706,4.799605345685654,27
1273,31.93887190886357,4.799824566019772,27
1274,31.93803834398444,4.799956136694969,27
1275,31.937204779105308,4.8,27
1276,31.936371214226174,4.799956136694969,27
1277,31.93553764934704,4.799824566019772,27
1278,31.934704084467906,4.799605345685654,27
1279,31.933870519588776,4.7992985718499,27
1280,31.933036954709642,4.7989043790736545,27
1281,31.93220338983051,4.7984229402628955,27
1282,31.931369824951375,4.7978544665925975,27
1283,31.93053626007224,4.797199207414101,27
1284,31.929702695193107,4.796457450145738,27
1285,31.928869130313977,4.795629520146761,27
1286,31.928035565434843,4.794715780574632,27
1287,31.92720200055571,4.793716632225726,27
1288,31.926368435676576,4.792632513359531,27
1289,31.925534870797442,4.791463899506414,27
1290,31.924701305918312,4.7902113032590306,27
1291,31.923867741039178,4.788875274047496,27
1292,31.923034176160044,4.787456397898378,27
1293,31.92220061128091,4.78595529717765,27
1294,31.921367046401777,4.7843726303177,27
1295,31.920533481522646,4.7827090915285195,27
1296,31.919699916643513,4.780965410493204,27
1297,31.91886635176438,4.779142352047883,27
1298,31.918032786885245,4.777240715846243,27
1299,31.91719922200611,4.775261336008772,27
1300,31.91636565712698,4.773205080756887,27
1301,31.915532092247847,4.771072852032101,27
1302,31.914698527368714,4.768865585100403,27
1303,31.91386496248958,4.76658424814202,27
1304,31.913031397610446,4.764229841826741,27
1305,31.912197832731316,4.7618033988749895,27
1306,31.911364267852182,4.759305983604839,27
1307,31.91053070297305,4.756738691465168,27
1308,31.909697138093915,4.754102648555158,27
1309,31.90886357321478,4.751399011130352,27
1310,31.90803000833565,4.748628965095479,27
1311,31.907196443456517,4.745793725484282,27
1312,31.906362878577383,4.742894535926561,27
1313,31.90552931369825,4.739932668102673,27
1314,31.904695748819115,4.736909421185738,27
1315,31.90386218393998,4.733826121271772,27
1316,31.90302861906085,4.730684120798021,27
1317,31.902195054181718,4.727484797949737,27
1318,31.901361489302584,4.724229556055662,27
1319,31.90052792442345,4.7209198229724745,27
1320,31.899694359544316,4.717557050458495,27
1321,31.898860794665186,4.714142713536886,27
1322,31.898027229786052,4.710678309848668,27
1323,31.89719366490692,4.7071653589958,27
1324,31.896360100027785,4.7036054018746265,27
1325,31.89552653514865,4.699999999999999,27
1326,31.89469297026952,4.696350734820343,27
1327,31.893859405390387,4.692659207023972,27
1328,31.893025840511253,4.688927035836985,27
1329,31.89219227563212,4.685155858313014,27
1330,31.891358710752986,4.68134732861516,27
1331,31.890525145873855,4.677503117290421,27
1332,31.88969158099472,4.673624910536936,27
1333,31.888858016115588,4.669714409464363,27
1334,31.888024451236454,4.665773329347717,27
1335,31.88719088635732,4.66180339887499,27
1336,31.886357321478187,4.6578063593888945,27
1337,31.885523756599056,4.653783964123053,27
1338,31.884690191719923,4.64973797743297,27
1339,31.88385662684079,4.64567017402213,27
1340,31.883023061961655,4.641582338163552,27
1341,31.88218949708252,4.637476262917144,27
1342,31.88135593220339,4.633353749343221,27
1343,31.880522367324257,4.629216605712482,27
1344,31.879688802445123,4.6250666467128605,27
1345,31.87885523756599,4.620905692653531,27
1346,31.878021672686856,4.6167355686664635,27
1347,31.877188107807726,4.6125581039058625,27
1348,31.876354542928592,4.60837513074584,27
1349,31.875520978049458,4.604188483976671,27
1350,31.874687413170324,4.599999999999999,27
1351,31.87385384829119,4.595811516023328,27
1352,31.87302028341206,4.59162486925416,27
1353,31.872186718532927,4.587441896094138,27
1354,31.871353153653793,4.583264431333537,27
1355,31.87051958877466,4.579094307346469,27
1356,31.869686023895525,4.574933353287139,27
1357,31.868852459016395,4.570783394287517,27
1358,31.86801889413726,4.566646250656778,27
1359,31.867185329258128,4.562523737082855,27
1360,31.866351764378994,4.558417661836447,27
1361,31.86551819949986,4.554329825977868,27
1362,31.86468463462073,4.550262022567029,27
1363,31.863851069741596,4.546216035876946,27
1364,31.863017504862462,4.5421936406111065,27
1365,31.86218393998333,4.53819660112501,27
1366,31.861350375104195,4.534226670652283,27
1367,31.86051681022506,4.530285590535637,27
1368,31.85968324534593,4.526375089463064,27
1369,31.858849680466797,4.522496882709579,27
1370,31.858016115587663,4.51865267138484,27
1371,31.85718255070853,4.514844141686985,27
1372,31.856348985829396,4.511072964163014,27
