time_days,cycle,temperature,current,voltage,SOH_real
393,393,24.9388700180495,25.4017490409129,3.73236234794238,0.791953360331253
394,394,25.1036369144349,28.8224793485702,3.72467944394273,0.748630897575622
395,395,24.7172666360333,12.6292957556871,3.69382190003272,0.782476600451621
396,396,24.2803902806392,15.1144545305381,3.78970488473142,0.773304183615293
397,397,25.4001722935798,17.5662161543341,3.61965909759877,0.774785646116662
398,398,24.776936888733,29.8747139112162,3.72680312018572,0.759498916627412
399,399,25.0114787689968,16.8190248810208,3.78903582233161,0.759067652144582
400,400,25.2923644385458,27.9910420300533,3.71553844984299,0.733417986933283
401,401,25.0416924204209,14.7496322420416,3.73540281347447,0.782984639240689
402,402,25.0113294106053,14.4000216566731,3.69071293782672,0.755115043851026
403,403,25.1787462154321,29.821527997724,3.74407921573102,0.76623001098272
404,404,25.2743582417421,29.0221010416229,3.61017787920342,0.772609738748516
405,405,24.7117541211448,22.764335387684,3.64341571480099,0.752101567660046
406,406,25.1760057426758,20.0826168229635,3.6454956566617,0.759820626383915
407,407,25.3033644402087,17.1623669241649,3.64273625282517,0.747205859355615
408,408,25.1763753037444,25.369042279166,3.8196694051366,0.778727000339911
409,409,24.2386522337841,25.6872577564362,3.78652465709966,0.736525805114575
410,410,25.5737069118833,10.5783618508407,3.66901711318508,0.780137199758108
411,411,24.4798482820094,11.0488246905492,3.72208919650866,0.774334444150758
412,412,25.9726284274748,16.4683796795043,3.6173139215968,0.782410333112004
413,413,24.6692921272209,25.9937324960929,3.6647017243677,0.758038354051042
414,414,24.8902206130342,22.6045953451302,3.68538458167313,0.780626791404667
415,415,25.5446694832089,29.6559529590701,3.71527166224397,0.749902139604474
416,416,24.3209286114376,13.1649947359615,3.76019486618692,0.747331593827615
417,417,25.2318874844996,22.3335246379972,3.73085927782213,0.741403058743129
418,418,25.3678384820013,16.1743443531381,3.69901047386678,0.758393021053842
419,419,25.2689700480475,11.7015701282299,3.76212325556022,0.740400881368637
420,420,24.636439665094,27.5365911448764,3.69079710677603,0.746925105563077
421,421,25.2275800685896,21.8140287700603,3.73274751540685,0.742431837544405
422,422,24.5102274479875,16.0624627483232,3.80171274213351,0.742629849594131
423,423,25.1494023899948,13.3614020462203,3.6414996396096,0.703750659884923
424,424,24.7241110649512,16.7975350617742,3.68596625966561,0.740980723284703
425,425,25.0946431493519,11.3489222758357,3.65102560687641,0.710926189345918
426,426,24.592110322305,23.069797096615,3.62156787932198,0.750934232196658
427,427,25.2065647075511,14.8857114836668,3.74950618189866,0.758685106188312
428,428,24.7540228330621,25.1583646649355,3.67692579775454,0.729338472253826
429,429,24.574060322434,15.9802840783133,3.61491563880687,0.756519455185137
430,430,23.8967625813849,18.3763018924907,3.64879634355483,0.75064206554407
431,431,25.235275752256,11.1166438751,3.74927513980548,0.741730766220751
432,432,25.8692326392427,10.6171263975731,3.73233964976731,0.776000287652896
433,433,24.7223171488822,13.731607680924,3.7056324899048,0.755714193498434
434,434,25.7194325932596,15.4181129844068,3.62074210470792,0.739056854487396
435,435,24.9076522932032,11.324865836013,3.67397955563088,0.753103521455236
436,436,24.5938837475368,16.6698738492539,3.65188444046904,0.75147381054477
437,437,25.0413187986202,10.9981114541106,3.76693647178318,0.771562320566981
438,438,24.7958674290615,12.0261700167318,3.66687838691934,0.709478438901959
439,439,25.3472056110197,11.4373955119409,3.74255841815444,0.751254092292036
440,440,24.5703601990543,28.0902603375693,3.7847719242181,0.740147701317847
441,441,25.0647009145251,16.2359562392428,3.76686257035392,0.717388234938228
442,442,25.1438855357365,21.8353784539877,3.73108974449777,0.701701070437645
443,443,25.0636225182754,17.5525026829131,3.63552041854036,0.716450064130755
444,444,25.1432683440501,29.0312767273676,3.81620350178772,0.731751816762255
445,445,24.7882106203755,24.847903565968,3.63392060925457,0.741236226541257
446,446,24.2605205034726,27.7418672589045,3.66568852544425,0.745942097269518
447,447,25.1690380228577,21.977923111337,3.69918273478352,0.725516826398443
448,448,24.5271866225694,23.7925972686627,3.73733370581628,0.726638086494342
449,449,25.5568122273156,17.8223300889075,3.71367197750511,0.744164766953915
450,450,24.8459968748055,14.4654736765767,3.65984663372116,0.746685149012324
451,451,25.4313675178653,12.6252005779771,3.65026674123968,0.75350271399297
452,452,25.8621314941911,13.4495664800273,3.62491043395845,0.7
453,453,24.8303229428741,28.7719580145441,3.6809382536321,0.704107505302047
454,454,24.6991088984951,10.6896390643027,3.68560296041191,0.733377958118587
455,455,25.5558557278388,27.5911398338721,3.6929786906566,0.748079149635589
456,456,25.1584493427761,20.4465489827937,3.68094367374259,0.708537937631446
457,457,25.0186414170629,26.1649473395856,3.72516844787703,0.720050483109659
458,458,25.0711107825699,18.9515946495959,3.69297495616661,0.716132588531965
459,459,24.6304921105319,16.930779091956,3.67066749783766,0.72330320946318
460,460,25.5249225626406,25.1430152830865,3.68615535461356,0.714992220819668
461,461,24.7700546919845,17.2042584817176,3.78198067396139,0.738597128544239
462,462,25.5550548234746,21.1321335720285,3.70325246243886,0.7
463,463,24.756925030466,27.7744250975078,3.75306591050681,0.762669781044258
464,464,25.7279615060311,26.8032771585147,3.68098957856539,0.7
465,465,25.1485650406437,14.8805441385126,3.66493365330739,0.741217585010109
466,466,23.4486480266492,18.7123642554098,3.76966110012326,0.743589474951932
467,467,24.9087029471616,26.5710571108292,3.73059718050394,0.716508317386918
468,468,25.6299836044007,13.0540656912958,3.66983207240376,0.722837185163414
469,469,24.840566500051,25.1590786960304,3.76879143615058,0.70966024050015
470,470,24.6746802710529,27.5301697489369,3.68818143673808,0.733737752841461
471,471,25.2244183733252,20.0424718756382,3.6966815379548,0.723844705676887
472,472,25.7320000325598,21.4053346854574,3.69747965825887,0.721452844172364
473,473,25.3709634466715,27.0296390956044,3.69224330969838,0.733427513960272
474,474,25.0566422183975,29.6928547126144,3.71417699951529,0.71393316089888
475,475,25.2576082945511,25.804271036705,3.62846052170005,0.739059916387606
476,476,25.2591654084088,17.0136588347454,3.72745464411257,0.713962308204182
477,477,24.9099266858299,20.0380968253762,3.57715676035191,0.727699347400359
478,478,25.1988009213244,15.1042456059679,3.69914633801505,0.71476043168289
479,479,24.9935343603345,20.1974329412296,3.64380824638446,0.722925785875251
480,480,25.3507348230254,11.5723970469417,3.72285784551615,0.7156469038015
481,481,25.3105467223072,11.11798543748,3.64950005372805,0.723199180510247
482,482,24.2862289464643,22.6997573325479,3.74340013481314,0.702429565287369
483,483,24.7265346847109,22.3380675546666,3.66486906192553,0.734186598657576
484,484,24.3847481940099,11.6294693247979,3.65286367750444,0.702865904222551
485,485,25.0480339568083,22.1904139008801,3.71361824716132,0.71637234483336
486,486,23.8611380641777,20.8934128033103,3.68178406987614,0.7
487,487,24.9409781735468,27.118432738955,3.67367990182107,0.735428227180345
488,488,25.5290773012906,22.8537909805272,3.67225737335179,0.724136635598194
489,489,25.2181474740026,15.4326565212919,3.74236084537272,0.70061597270197
490,490,25.7057618340744,12.1350132332745,3.67536671904248,0.7
491,491,24.9926939143911,11.2102685012395,3.69434350490406,0.7
492,492,24.7311042812436,22.4376601263988,3.67020300185391,0.712449820158869
493,493,24.0826195160088,23.9814009943423,3.69117167735847,0.712789446107889
494,494,26.3177666982605,15.4988006018997,3.66058775978452,0.717109767918742
495,495,25.145386941107,18.4393858562998,3.72579052332768,0.7
496,496,25.5327993223369,17.3164540166668,3.71323177577438,0.703237560573873
497,497,25.2676136413011,11.6431744284027,3.74236442960795,0.7
498,498,24.8063280360769,11.3953957646222,3.71266877603005,0.7
499,499,24.8401803986741,12.4177923860717,3.71634741111533,0.717336305345524
500,500,23.7377384530065,23.5570599378646,3.70953436149639,0.707203183259244
